Proto,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoad,DstLoad,SrcPkts,DstPkts,sMeanPktSz,dMeanPktSz,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,DeviceName,label_mac,label,generated_label
37,1.607803,243,231,100.0,32.0,806.068909,766.263062,3,3,81.0,77.0,3864.187,695.7865,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,4.247962,780,330,64.0,224.0,497.179596,1175.151733,5,5,156.0,66.0,1016.985812,1016.988187,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,0.435175,270,398,64.0,49.0,2481.760254,3658.29834,2,2,135.0,199.0,435.175,271.805,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.473212,270,398,64.0,49.0,2282.275146,3364.242676,2,2,135.0,199.0,473.212,274.244,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.239074,149,149,64.0,211.0,2509.683105,2509.683105,2,2,74.5,74.5,0.12,245.66,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.20704,636,585,64.0,56.0,20479.134766,16962.90625,6,4,106.0,146.25,41.408,68.145336,0.002402,0.001415,0.000987,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.230355,714,659,64.0,56.0,21254.152344,18336.916016,7,5,102.0,131.800003,38.3925,56.945,0.002619,0.001425,0.001194,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.387075,1064,396,64.0,227.0,1617.478638,601.7677,6,6,177.333328,66.0,853.776813,853.778187,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.33646,416,206,64.0,52.0,7418.415527,3281.222168,4,3,104.0,68.666664,112.153336,81.717,0.162451,0.161197,0.001254,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.438378,254,408,64.0,51.0,2317.634521,3722.814453,2,2,127.0,204.0,438.378,274.947,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.216441,780,330,64.0,227.0,1183.93689,500.896362,5,5,156.0,66.0,1007.935625,1007.932812,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.209783,636,585,64.0,56.0,20211.361328,16741.109375,6,4,106.0,146.25,41.956602,68.848,0.00239,0.001412,0.000978,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.240739,636,585,64.0,56.0,17612.435547,14588.413086,6,4,106.0,146.25,48.147801,78.985,0.002434,0.001418,0.001016,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.43716,254,408,64.0,52.0,2324.092041,3733.187012,2,2,127.0,204.0,437.16,268.25,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
38,2.646792,270,270,64.0,46.0,544.054871,544.054871,3,3,90.0,90.0,1220.1855,1219.912,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
38,2.558916,270,270,64.0,51.0,562.738281,562.738281,3,3,90.0,90.0,1190.13,1191.188,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
38,2.625006,270,270,64.0,48.0,548.57019,548.57019,3,3,90.0,90.0,1214.1555,1213.916,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.237231,149,149,64.0,208.0,2529.18042,2529.18042,2,2,74.5,74.5,0.335,247.039,0.209774,0.206534,0.00324,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.252785,149,149,64.0,210.0,2373.558594,2373.558594,2,2,74.5,74.5,252.785,0.159,0.210552,0.205562,0.00499,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.612963,270,270,64.0,51.0,551.098511,551.098511,3,3,90.0,90.0,1219.1945,1183.852,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,1.172045,244,298,64.0,211.0,1112.585327,1528.951538,3,4,81.333336,74.5,586.0225,305.887,0.210514,0.206407,0.004107,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.952283,132,132,64.0,47.0,106.617493,106.617493,2,2,66.0,66.0,5155.3975,5155.402,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.438928,254,408,64.0,52.0,2314.730469,3718.149658,2,2,127.0,204.0,438.928,275.369,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,2.425624,132,132,64.0,44.0,217.675949,217.675949,2,2,66.0,66.0,5135.4195,5135.4125,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.433863,270,398,64.0,49.0,2489.264893,3669.36084,2,2,135.0,199.0,433.863,270.579,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.246794,149,149,64.0,210.0,2431.17749,2431.17749,2,2,74.5,74.5,246.794,0.124,0.210611,0.204598,0.006013,amazon echo,44:65:0d:56:cc:d3,2,2
38,2.651319,270,270,64.0,47.0,543.125916,543.125916,3,3,90.0,90.0,1221.0685,1220.928,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.84339,22164,1798,64.0,224.0,35500.753906,2852.547607,33,25,671.636353,71.919998,152.115703,203.776078,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,4.271412,624,264,64.0,224.0,876.525146,370.837555,4,4,156.0,66.0,1268.7815,1268.666,0.224665,0.216151,0.008514,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.435688,254,408,64.0,49.0,2331.944092,3745.799805,2,2,127.0,204.0,435.688,274.183,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.436814,254,408,64.0,49.0,2325.932617,3736.143799,2,2,127.0,204.0,436.814,272.769,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
25,0.022901,490,490,64.0,56.0,136937.25,136937.25,5,5,98.0,98.0,5.483,5.428,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.657556,1152,4822,64.0,36.0,13090.900391,54164.207031,15,13,76.800003,370.923065,46.968285,36.6555,0.217676,0.21717,0.000506,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.168849,132,132,64.0,45.0,3127.054199,3127.054199,2,2,66.0,66.0,28.844,175.274,0.141382,0.140173,0.001209,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.43708,254,408,64.0,51.0,2324.517334,3733.870361,2,2,127.0,204.0,437.08,271.412,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.436791,254,408,64.0,52.0,2326.055176,3736.340576,2,2,127.0,204.0,436.791,272.616,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,0.000316,83,184,64.0,64.0,0.0,0.0,1,1,83.0,184.0,5004.568,4987.709,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.163017,254,270,64.0,51.0,6232.478516,6625.075684,2,2,127.0,135.0,163.017,2.338,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.218535,183,123,100.0,32.0,3367.881592,0.0,2,1,91.5,123.0,3527.4235,7054.861,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.462067,254,408,64.0,52.0,2198.815186,3531.955322,2,2,127.0,204.0,462.067,274.777,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,2.538786,270,270,64.0,48.0,567.200256,567.200256,3,3,90.0,90.0,1184.9305,1184.4895,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,2.263158,468,198,64.0,224.0,1102.883667,466.604614,3,3,156.0,66.0,1034.544312,1034.544688,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
38,2.556153,270,270,64.0,49.0,563.346558,563.346558,3,3,90.0,90.0,1190.784,1190.6095,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.438996,254,408,64.0,51.0,2314.37207,3717.57373,2,2,127.0,204.0,438.996,275.307,0.16137,0.159995,0.001375,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.621935,1152,4843,64.0,35.0,13840.674805,57510.832031,15,13,76.800003,372.538452,44.42393,34.689,0.205401,0.204817,0.000584,insteon camera,00:62:6e:51:27:2e,5,5
37,4.319795,780,330,64.0,224.0,1155.610352,488.912079,5,5,156.0,66.0,1028.392625,1028.103375,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.247731,624,264,64.0,224.0,881.411682,372.904938,4,4,156.0,66.0,1269.03825,1269.03025,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.278825,636,585,64.0,56.0,15206.669922,12595.713867,6,4,106.0,146.25,55.765,87.391,0.016078,0.015065,0.001013,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.136349,66,132,64.0,43.0,0.0,3872.415771,1,2,66.0,66.0,0.0,138.722,0.137805,0.136593,0.001212,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,2.242952,132,132,64.0,48.0,235.404053,235.404053,2,2,66.0,66.0,5112.012,5112.0,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,0.271392,149,149,64.0,213.0,2210.824219,2210.824219,2,2,74.5,74.5,271.392,0.12,0.211086,0.206606,0.00448,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.444376,254,408,64.0,49.0,2286.352051,3672.565674,2,2,127.0,204.0,444.376,279.395,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.161416,254,270,64.0,49.0,6294.295898,6690.786621,2,2,127.0,135.0,161.416,1.522,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.247367,149,149,64.0,208.0,2425.545898,2425.545898,2,2,74.5,74.5,0.112,251.564,0.226767,0.216558,0.010209,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.437067,270,398,64.0,52.0,2471.01709,3642.462158,2,2,135.0,199.0,437.067,273.101,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.16771,132,132,64.0,43.0,3148.291504,3148.291504,2,2,66.0,66.0,31.848,176.441,0.137322,0.135993,0.001329,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.135899,66,132,64.0,43.0,0.0,3885.238037,1,2,66.0,66.0,0.0,137.786,0.14183,0.13615,0.00568,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,1.683742,132,132,64.0,44.0,313.587219,313.587219,2,2,66.0,66.0,5135.4465,5135.4715,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.231203,624,264,64.0,224.0,884.854736,374.361603,4,4,156.0,66.0,1266.129,1266.1345,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.439914,254,408,64.0,52.0,2309.54248,3709.816162,2,2,127.0,204.0,439.914,273.234,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,1.627915,243,231,100.0,33.0,796.110352,756.796265,3,3,81.0,77.0,813.9575,705.711,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.257189,149,149,64.0,210.0,2332.914551,2332.914551,2,2,74.5,74.5,257.189,0.169,0.21471,0.2046,0.01011,amazon echo,44:65:0d:56:cc:d3,2,-1
25,0.022223,490,490,64.0,56.0,141115.0625,141115.0625,5,5,98.0,98.0,5.3205,5.2695,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.435068,270,398,64.0,49.0,2482.370605,3659.197998,2,2,135.0,199.0,435.068,271.925,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.439341,270,398,64.0,49.0,2458.227051,3623.608887,2,2,135.0,199.0,439.341,276.026,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.437872,254,408,64.0,52.0,2320.312744,3727.116699,2,2,127.0,204.0,437.872,273.919,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.450816,298,393,64.0,210.0,3975.01416,5589.86377,4,5,74.5,78.599998,150.272,174.9845,0.246636,0.215278,0.031358,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.43903,254,408,64.0,49.0,2314.192627,3717.285889,2,2,127.0,204.0,439.03,274.651,0.165247,0.16415,0.001097,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.239198,149,149,64.0,210.0,2508.38208,2508.38208,2,2,74.5,74.5,0.546,251.423,0.210648,0.204742,0.005906,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.254238,149,149,64.0,214.0,2359.993408,2359.993408,2,2,74.5,74.5,254.238,0.113,0.210926,0.206519,0.004407,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.772194,132,132,47.0,64.0,683.765991,683.765991,2,2,66.0,66.0,5150.3385,5150.36,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.429964,270,398,64.0,49.0,2511.838135,3702.635498,2,2,135.0,199.0,429.964,271.179,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.165541,270,265,64.0,49.0,6524.063965,6427.411133,2,2,135.0,132.5,165.541,1.668,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.434879,270,398,64.0,52.0,2483.449463,3660.78833,2,2,135.0,199.0,434.879,273.047,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.627099,924,330,64.0,227.0,1279.419312,456.441498,5,5,184.800003,66.0,1099.31175,1099.31225,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.0,66,66,47.0,64.0,0.0,0.0,1,1,66.0,66.0,5610.185,5295.735,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.306036,270,265,64.0,51.0,3528.996582,3476.715088,2,2,135.0,132.5,306.036,104.768,0.163598,0.161154,0.002444,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.443275,254,408,64.0,49.0,2292.030762,3681.6875,2,2,127.0,204.0,443.275,270.723,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.217443,183,177,100.0,32.0,3384.794922,3274.421387,2,2,91.5,88.5,4062.2565,3954.1865,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.30411,272,140,64.0,55.0,5366.479492,1841.438965,4,2,68.0,70.0,101.37,152.387,0.152513,0.143631,0.008882,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.434705,270,398,64.0,49.0,2484.443604,3662.253906,2,2,135.0,199.0,434.705,271.783,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.446147,882,4478,64.0,32.0,14380.910156,71384.546875,11,9,80.181816,497.555542,44.614699,28.7545,0.215837,0.215198,0.000639,insteon camera,00:62:6e:51:27:2e,5,-1
37,1.519549,132,132,46.0,64.0,347.471527,347.471527,2,2,66.0,66.0,5155.524,5155.498,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
25,0.023765,588,588,64.0,64.0,164948.453125,164948.453125,6,6,98.0,98.0,4.729,4.7248,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.626909,270,270,64.0,48.0,548.172791,548.172791,3,3,90.0,90.0,1214.2195,1214.048,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.21303,636,585,64.0,56.0,19903.300781,16485.941406,6,4,106.0,146.25,42.606,70.037336,0.00241,0.001395,0.001015,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,2.551315,270,270,64.0,49.0,564.414795,564.414795,3,3,90.0,90.0,1188.321,1188.195,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,0.137004,132,132,64.0,43.0,3853.9021,3853.9021,2,2,66.0,66.0,0.403,147.377,0.138148,0.136889,0.001259,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,2.703291,132,132,47.0,64.0,195.31749,195.31749,2,2,66.0,66.0,5152.023,5151.974,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.256855,1064,396,64.0,224.0,1666.958374,620.176147,6,6,177.333328,66.0,848.703813,848.706,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.163537,270,265,64.0,49.0,6604.010254,6506.172852,2,2,135.0,132.5,163.537,2.475,0.161419,0.160347,0.001072,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.140423,66,132,64.0,45.0,0.0,3760.067871,1,2,66.0,66.0,0.0,142.738,0.141905,0.140701,0.001204,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.229895,780,330,64.0,227.0,1180.171143,499.303162,5,5,156.0,66.0,1007.303813,1007.298625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.430512,254,408,64.0,49.0,2359.980713,3790.834961,2,2,127.0,204.0,430.512,269.006,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.210846,636,585,64.0,56.0,20109.462891,16656.707031,6,4,106.0,146.25,42.169199,69.048664,0.002297,0.001379,0.000918,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,4.281511,1740,726,64.0,224.0,2926.069824,1233.209595,10,11,174.0,66.0,428.914,409.808719,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
38,0.040508,301,684,64.0,64.0,0.0,67542.21875,1,2,301.0,342.0,0.0,5.996,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,0.135945,66,132,64.0,43.0,0.0,3883.92334,1,2,66.0,66.0,0.0,138.227,0.137271,0.136087,0.001184,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.511294,132,132,43.0,64.0,1032.67395,1032.67395,2,2,66.0,66.0,208.606,5160.0095,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.349116,846,470,64.0,226.0,1296.815308,721.066101,6,6,141.0,78.333336,897.2085,860.159,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,4.871268,2016,866,64.0,224.0,3034.938965,1303.972656,12,12,168.0,72.166664,423.192906,422.065156,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,0.425221,1086,4707,64.0,36.0,18983.070312,81181.3125,14,12,77.571426,392.25,32.709309,19.871545,0.206593,0.206128,0.000465,insteon camera,00:62:6e:51:27:2e,5,5
37,0.208375,199,123,100.0,36.0,3839.231934,0.0,2,1,99.5,123.0,3218.502,6436.975,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,2.706708,132,132,64.0,48.0,195.070923,195.070923,2,2,66.0,66.0,5111.997,5112.001,0.216512,0.215964,0.000548,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.433773,254,408,64.0,49.0,2342.23877,3762.336426,2,2,127.0,204.0,433.773,271.274,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.551481,442,486,64.0,49.0,4279.385742,4700.071289,3,3,147.333328,162.0,219.7045,194.3875,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
25,0.066037,980,980,64.0,64.0,106849.195312,106849.195312,10,10,98.0,98.0,7.324667,7.320778,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.745513,132,132,64.0,47.0,111.263,111.263,2,2,66.0,66.0,5159.9395,5159.929,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.210279,714,659,64.0,56.0,23283.351562,20087.597656,7,5,102.0,131.800003,35.0465,51.60825,0.004802,0.0014,0.003402,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,2.650789,270,270,64.0,47.0,543.234497,543.234497,3,3,90.0,90.0,1220.879,1220.549,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,0.432745,270,398,64.0,49.0,2495.696045,3678.84082,2,2,135.0,199.0,432.745,270.331,0.160182,0.158995,0.001187,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,4.825418,1064,330,64.0,228.0,1470.546143,437.682281,6,5,177.333328,66.0,975.349812,1032.467375,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.197811,636,585,64.0,56.0,21434.601562,17754.322266,6,4,106.0,146.25,39.562199,64.959,0.002368,0.001367,0.001001,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.746763,298,393,64.0,213.0,2399.69043,3374.564697,4,5,74.5,78.599998,143.207328,175.855,0.223879,0.217015,0.006864,amazon echo,44:65:0d:56:cc:d3,2,2
37,0.206169,183,123,100.0,35.0,3569.886963,0.0,2,1,91.5,123.0,3364.683,6729.285,0.206506,0.206387,0.000119,smart things,d0:52:a8:00:67:5e,3,-1
37,0.457714,254,408,64.0,52.0,2219.726807,3565.54541,2,2,127.0,204.0,457.714,274.649,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.44131,254,408,64.0,49.0,2302.236572,3698.080811,2,2,127.0,204.0,441.31,272.378,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.434998,254,408,64.0,51.0,2335.642822,3751.741455,2,2,127.0,204.0,434.998,270.268,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.450491,254,408,64.0,51.0,2255.316895,3622.713867,2,2,127.0,204.0,450.491,275.473,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.438588,254,408,64.0,51.0,2316.524902,3721.031982,2,2,127.0,204.0,438.588,275.039,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,0.794802,243,231,100.0,36.0,1630.594727,1550.071533,3,3,81.0,77.0,397.401,288.978,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.255083,149,149,64.0,212.0,2352.175537,2352.175537,2,2,74.5,74.5,255.083,0.117,0.213832,0.205739,0.008093,amazon echo,44:65:0d:56:cc:d3,2,-1
37,3.527076,132,132,47.0,64.0,149.699066,149.699066,2,2,66.0,66.0,5150.4515,5150.4405,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.233779,183,123,100.0,34.0,3148.272461,0.0,2,1,91.5,123.0,2805.803,5611.598,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,0.309734,272,140,64.0,55.0,5269.037598,1808.003052,4,2,68.0,70.0,103.244664,157.897,0.157396,0.14361,0.013786,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.446156,254,408,64.0,51.0,2277.230469,3657.91333,2,2,127.0,204.0,446.156,281.476,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,3.140311,366,246,100.0,35.0,700.567566,313.344757,4,2,91.5,123.0,1459.883,2919.782,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,0.023031,301,684,64.0,64.0,0.0,118796.40625,1,2,301.0,342.0,0.0,4.639,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,0.301813,636,585,64.0,56.0,14048.433594,11636.34375,6,4,106.0,146.25,60.362602,95.205336,0.016224,0.015092,0.001132,samsung smartcam,00:16:6c:ab:6b:88,6,6
37,3.17601,132,132,47.0,64.0,166.246338,166.246338,2,2,66.0,66.0,5150.301,5150.432,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,4.855823,780,330,64.0,227.0,1028.044067,434.941711,5,5,156.0,66.0,1012.357,1011.857,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.217898,183,177,100.0,34.0,3377.727295,3267.583984,2,2,91.5,88.5,4040.6455,3933.058,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,4.825314,132,132,64.0,44.0,109.422928,109.422928,2,2,66.0,66.0,5143.8725,5143.974,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,3.294526,624,264,64.0,227.0,1136.430542,480.797516,4,4,156.0,66.0,1028.41825,1028.42225,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.217505,183,177,100.0,32.0,3383.830322,3273.488037,2,2,91.5,88.5,4707.0365,4598.9255,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.562389,474,476,64.0,49.0,4495.108887,4523.559082,3,3,158.0,158.666672,219.91,199.459,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.436924,270,398,64.0,49.0,2471.825684,3643.654297,2,2,135.0,199.0,436.924,273.878,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.218085,183,177,100.0,33.0,3374.830811,3264.781982,2,2,91.5,88.5,4060.768,3952.55,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.270659,149,149,64.0,208.0,2216.811523,2216.811523,2,2,74.5,74.5,2.326,274.485,0.218173,0.205514,0.012659,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.615589,270,270,64.0,48.0,550.545227,550.545227,3,3,90.0,90.0,1209.603,1209.38,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.455514,270,398,64.0,52.0,2370.947998,3494.952881,2,2,135.0,199.0,455.514,270.964,0.162212,0.160003,0.002209,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,2.553555,270,270,64.0,51.0,563.919739,563.919739,3,3,90.0,90.0,1189.442,1189.271,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
38,0.037781,301,684,64.0,64.0,0.0,72417.351562,1,2,301.0,342.0,0.0,2.918,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,2.581416,3951,6975,64.0,207.0,11565.746094,20072.705078,18,14,219.5,498.214294,151.848,178.073531,0.222396,0.215913,0.006483,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.438204,254,408,64.0,49.0,2318.554932,3724.292969,2,2,127.0,204.0,438.204,273.614,0.183607,0.160328,0.023279,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.178353,132,132,64.0,43.0,2960.421143,2960.421143,2,2,66.0,66.0,41.772,182.563,0.139085,0.136833,0.002252,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.43038,270,398,64.0,52.0,2509.4104,3699.056641,2,2,135.0,199.0,430.38,268.487,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.43947,270,398,64.0,49.0,2457.505615,3622.54541,2,2,135.0,199.0,439.47,276.492,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
38,0.000345,83,184,64.0,64.0,0.0,0.0,1,1,83.0,184.0,5002.808,4981.363,0.0,0.0,0.0,samsung smartcam,00:16:6c:ab:6b:88,6,-1
37,0.21754,199,177,100.0,32.0,3677.484619,3272.961426,2,2,99.5,88.5,2640.644,2532.5885,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.202955,636,585,64.0,56.0,20891.332031,17304.330078,6,4,106.0,146.25,40.591,66.191,0.002585,0.001405,0.00118,samsung smartcam,00:16:6c:ab:6b:88,6,-1
