dur,proto,sbytes,dbytes,sttl,dttl,sload,dload,spkts,dpkts,smean,dmean,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_src_ltm,ct_dst_ltm,ct_dst_src_ltm,label
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,16,16,44,1
0.088654,114,4550,67468,31,29,405351.1563,6012137.5,78,80,58,843,1.146714,1.114962,0.000686,0.000562,0.000124,4,2,1,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,16,16,34,0
0.001059,120,146,178,31,29,551463.625,672332.375,2,2,73,89,0.011,0.01,0.0,0.0,0.0,4,3,2,0
0.004317,114,424,8824,31,29,687514.5,14990039.0,8,12,53,735,0.570429,0.348545,0.000609,0.000477,0.000132,5,9,4,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,14,14,21,0
25.456348,114,17642,1060052,31,29,5527.580078,332676.7813,330,726,53,1460,77.373774,35.111494,0.000638,0.000505,0.000133,13,19,13,0
1.023072,114,1580,10168,31,29,11330.58106,75099.30469,12,18,132,565,92.973361,60.14747,0.000711,0.000561,0.00015,3,2,1,0
0.018304,113,1540,1644,31,29,631118.875,678758.75,16,18,96,91,1.199533,1.049059,0.000602,0.000466,0.000136,5,4,3,0
30.908697,6,56,92,0,0,7.247151,11.906034,2,2,28,46,30905.592,30905.562,0.0,0.0,0.0,2,2,2,0
0.027075,114,2438,20576,31,29,701458.9375,5927830.0,38,40,64,514,0.723108,0.678897,0.000728,0.000595,0.000133,7,5,3,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,18,18,32,1
0.035757,113,3728,5474,31,29,808121.4375,1173700.25,32,24,117,228,1.1919,1.522217,0.000765,0.000619,0.000146,4,4,2,0
3e-06,120,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,6,6,6,0
8e-06,119,114,0,254,0,57000000.0,0.0,2,0,57,0,0.008,0.0,0.0,0.0,0.0,33,33,35,1
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,11,10,10,1
0.025899,113,2750,27174,31,29,830302.3125,8211591.0,44,46,63,591,0.594605,0.564867,0.000964,0.000478,0.000486,3,5,1,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,16,18,16,1
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,23,23,23,0
0.013979,113,2334,16446,31,29,1299091.5,9164604.0,36,38,65,433,0.389429,0.360946,0.000966,0.000614,0.000352,2,3,1,0
1.241653,113,1580,9908,31,30,9335.942383,58927.89844,12,13,132,762,111.257182,103.425919,0.0007,0.000538,0.000162,3,5,2,0
0.001841,119,536,304,31,29,1746876.625,990765.875,4,4,134,76,0.465,0.237333,0.0,0.0,0.0,4,3,2,0
0.022887,113,3302,35742,31,29,1132870.125,12270371.0,54,56,61,638,0.425283,0.41337,0.000719,0.000561,0.000158,3,1,1,0
0.886719,113,37460,3276,31,29,331469.1563,28825.36719,52,40,720,82,17.379726,22.723514,0.000664,0.000499,0.000165,6,4,2,0
0.223364,113,8928,320,31,29,296950.2813,9562.866211,14,6,638,53,17.181846,44.546398,0.000657,0.000511,0.000146,3,4,4,0
0.225391,113,8928,320,31,29,294279.7188,9476.864258,14,6,638,53,17.337769,44.951602,0.000644,0.000517,0.000127,4,7,6,0
5e-06,119,114,0,254,0,91200000.0,0.0,2,0,57,0,0.005,0.0,0.0,0.0,0.0,9,9,18,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,20,20,33,1
0.04119,113,1540,1644,31,29,280456.4375,301626.625,16,18,96,91,2.605733,2.290059,0.002421,0.002256,0.000165,11,6,6,0
0.001042,120,130,162,31,29,499040.3125,621881.0,2,2,65,81,0.008,0.008,0.0,0.0,0.0,8,4,3,0
0.505935,113,3728,5474,31,29,57114.05469,82951.36719,32,24,117,228,16.320483,21.966652,0.000703,0.000577,0.000126,2,3,1,0
0.001813,120,536,304,31,29,1773855.5,1006067.313,4,4,134,76,0.462333,0.229667,0.0,0.0,0.0,7,10,7,0
0.001747,119,528,304,31,29,1813394.375,1044075.563,4,4,132,76,0.455667,0.227333,0.0,0.0,0.0,4,5,3,0
0.061864,113,2854,29182,31,29,361050.0313,3695202.5,46,48,62,608,1.367556,1.304894,0.000658,0.000531,0.000127,5,2,1,0
0.022006,113,2974,33668,31,29,1058984.0,11994911.0,48,50,62,673,0.471609,0.438286,0.000682,0.000527,0.000155,4,1,1,0
0.004194,114,1036,2262,31,29,1812112.625,3956128.0,12,12,86,189,0.348182,0.325909,0.000759,0.000602,0.000157,4,4,2,0
0.00174,119,536,304,31,29,1848275.875,1048275.875,4,4,134,76,0.443667,0.217333,0.0,0.0,0.0,3,3,1,0
0.124227,114,4238,61348,31,29,269184.625,3897317.0,72,74,59,829,1.745141,1.694507,0.000645,0.000524,0.000121,3,3,2,0
0.001141,119,130,162,31,29,455740.5938,567922.875,2,2,65,81,0.001,0.01,0.0,0.0,0.0,9,3,1,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,22,22,27,1
0.069383,113,3390,41008,31,29,383955.7188,4646786.5,56,58,61,707,1.254491,1.207018,0.00071,0.000578,0.000132,2,5,2,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,20,20,40,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,15,16,21,1
0.005277,113,8928,320,31,29,12569263.0,404775.4375,14,6,638,53,0.405923,0.9388,0.000609,0.000453,0.000156,5,5,4,0
1.081008,113,1684,10168,31,29,11574.38281,71074.40625,14,18,120,565,83.128079,63.561059,0.000588,0.000466,0.000122,6,3,2,0
0.386261,113,4608,3080,31,29,92041.39844,61678.50391,28,30,165,103,14.291,13.301931,0.00061,0.000499,0.000111,5,4,5,0
0.002628,120,520,304,31,29,1187214.625,694063.9375,4,4,130,76,0.742333,0.212,0.0,0.0,0.0,3,3,3,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,8,8,8,0
0.000941,120,146,178,31,29,620616.375,756641.875,2,2,73,89,0.001,0.008,0.0,0.0,0.0,3,3,1,0
0.002359,119,146,178,31,29,247562.5156,301822.8125,2,2,73,89,0.009,0.003,0.0,0.0,0.0,7,1,1,0
0.014241,114,2542,21294,31,29,1392598.875,11677270.0,40,42,64,507,0.355949,0.334878,0.00064,0.000508,0.000132,2,5,1,0
0.021383,113,37346,3276,31,29,13703596.0,1195342.125,52,40,718,82,0.4206,0.534026,0.000675,0.000552,0.000123,1,1,2,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,17,19,19,1
0.987541,113,424,8824,31,29,3005.444824,65528.41797,8,12,53,735,141.030857,89.733091,0.000596,0.000474,0.000122,2,3,4,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,17,17,17,1
0.021516,113,37262,3276,31,29,13588399.0,1187953.125,52,40,717,82,0.415608,0.538154,0.000655,0.000523,0.000132,2,2,1,0
0.004568,114,1064,2260,31,29,1709282.0,3628721.75,12,12,89,188,0.377545,0.358273,0.00077,0.000616,0.000154,2,1,1,0
0.020267,114,2542,22432,31,29,978536.5,8643805.0,40,42,64,534,0.510436,0.48078,0.000684,0.000551,0.000133,2,3,1,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,18,18,28,0
0.000962,119,146,178,31,29,607068.625,740124.75,2,2,73,89,0.001,0.002,0.0,0.0,0.0,3,4,1,0
0.392938,113,17266,354,254,252,333956.0,6311.428223,20,8,863,44,18.39479,50.346285,0.072826,0.040506,0.03232,1,1,5,0
0.024931,114,3390,40254,31,29,1068549.125,12694236.0,56,58,61,694,0.447091,0.427877,0.000698,0.000538,0.00016,2,3,1,0
0.004449,120,568,304,31,29,766014.8125,409979.75,4,4,142,76,1.209333,1.014667,0.0,0.0,0.0,6,6,3,0
1.549124,113,13558,548216,31,29,69721.98438,2824641.5,236,438,57,1252,6.59057,3.543847,0.000589,0.00046,0.000129,3,3,2,0
0.04396,113,4550,74188,31,29,817470.375,13332302.0,78,80,58,927,0.566675,0.548051,0.000788,0.000653,0.000135,3,1,1,0
0.166075,114,2974,33374,31,29,140322.1406,1575529.125,48,50,62,667,3.52634,3.378204,0.000675,0.000538,0.000137,3,8,1,0
0.340358,119,568,320,31,29,10012.98633,5641.119141,4,4,142,80,99.987664,72.692336,0.0,0.0,0.0,5,4,3,0
3e-06,120,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,3,3,3,0
0.004741,119,568,304,31,29,718835.6875,384728.9688,4,4,142,76,1.252667,1.091,0.0,0.0,0.0,4,3,4,0
0.001076,119,146,178,31,29,542750.9375,661710.0,2,2,73,89,0.009,0.002,0.0,0.0,0.0,3,3,1,0
0.018885,113,3182,36954,31,29,1322107.5,15364575.0,52,54,61,684,0.3714,0.34517,0.00075,0.000588,0.000162,4,3,4,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,16,17,36,1
0.005531,113,424,8824,31,29,536611.8125,11699873.0,8,12,53,735,0.745286,0.460182,0.000594,0.000463,0.000131,7,5,4,0
0.088893,113,4862,78752,31,29,432430.0313,7005006.5,84,86,58,916,1.067024,1.039447,0.000684,0.000536,0.000148,3,1,1,0
0.185839,113,2542,23122,31,29,106716.0313,971679.8125,40,42,64,551,4.756667,4.518756,0.00071,0.000566,0.000144,9,1,1,0
0.008138,113,4216,2456,31,29,3914475.25,2280658.75,18,18,234,136,0.400059,0.448059,0.000677,0.000518,0.000159,4,3,8,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,26,25,25,1
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,13,13,36,0
0.107162,113,2438,20116,31,29,177227.0,1464250.375,38,40,64,503,2.887784,2.734974,0.000621,0.000494,0.000127,3,2,2,0
8e-06,119,114,0,254,0,57000000.0,0.0,2,0,57,0,0.008,0.0,0.0,0.0,0.0,39,39,39,1
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,22,22,47,0
0.01233,113,2558,23268,31,29,1618815.875,14737388.0,40,42,64,554,0.306231,0.284,0.000844,0.000676,0.000168,4,4,2,0
2.166556,113,7486,15320,31,29,27413.09375,56114.87109,120,124,62,124,18.203327,17.608967,0.000799,0.000649,0.00015,1,3,1,0
0.001098,119,146,178,31,29,531876.125,648451.75,2,2,73,89,0.011,0.009,0.0,0.0,0.0,1,2,1,0
3.412434,114,1436,1436,31,29,662939.5,662939.5,14,14,103,103,1.232462,1.201846,0.000586,0.000471,0.000115,27,24,14,0
0.025298,114,3806,51314,31,29,1184915.875,15981343.0,64,66,59,777,0.395921,0.379738,0.000806,0.000604,0.000202,7,2,1,0
0.022617,113,2558,23044,31,29,882522.0,7947296.5,40,40,64,576,0.586526,0.567718,0.000592,0.00047,0.000122,3,2,1,0
0.004875,113,1470,1728,31,29,2304000.0,2633846.0,22,14,67,123,0.24375,0.321538,0.0007,0.00057,0.00013,5,3,3,0
0.207914,113,1540,1644,31,29,55561.43359,59755.47656,16,18,96,91,13.8396,12.198647,0.000659,0.000526,0.000133,10,7,6,0
0.001181,120,146,178,31,29,494496.1875,602878.875,2,2,73,89,0.011,0.009,0.0,0.0,0.0,3,3,1,0
1.516849,113,2934,3742,31,29,15178.83398,19371.73633,52,54,56,69,29.733687,29.161424,0.000565,0.000452,0.000113,4,5,2,0
0.003951,113,1036,2262,31,29,1923563.625,4199443.0,12,12,86,189,0.327091,0.302727,0.000752,0.000612,0.00014,2,2,1,0
0.00099,120,130,162,31,29,525252.5625,654545.5,2,2,65,81,0.002,0.004,0.0,0.0,0.0,3,1,1,0
1.37414,114,1580,10168,31,29,8435.821289,55912.78906,12,18,132,565,124.875457,80.800708,0.00065,0.000525,0.000125,1,4,1,0
0.011849,114,2542,21874,31,29,1673727.75,14417419.0,40,42,64,521,0.295615,0.272756,0.000817,0.000663,0.000154,5,5,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,15,15,33,0
0.014894,113,2750,28194,31,29,1443802.875,14815093.0,44,46,63,613,0.339,0.318689,0.000682,0.000543,0.000139,2,3,1,0
0.248539,113,258,86,254,60,6920.442871,1384.088623,6,2,43,43,49.7078,0.009,0.209634,0.17286,0.036774,6,6,13,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,3,3,34,1
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,8,8,22,1
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,7,7,24,1
1.7e-05,119,114,0,254,0,26823528.0,0.0,2,0,57,0,0.017,0.0,0.0,0.0,0.0,18,18,31,1
0.045325,113,320,1890,31,29,47126.30859,291936.0313,6,8,53,236,9.0036,6.398714,0.000657,0.000531,0.000126,2,3,1,0
0.103939,113,4862,76770,31,29,369832.3125,5840195.0,84,86,58,893,1.248253,1.215976,0.000715,0.000571,0.000144,2,2,2,0
0.004364,119,568,304,31,29,780934.875,417965.1563,4,4,142,76,1.159667,0.992333,0.0,0.0,0.0,5,6,5,0
0.001025,119,130,162,31,29,507317.0625,632195.125,2,2,65,81,0.008,0.008,0.0,0.0,0.0,5,3,1,0
1.007692,113,1684,10168,31,29,12416.49219,76245.52344,14,18,120,565,77.48731,59.242529,0.000719,0.000563,0.000156,6,1,5,0
0.001035,119,146,178,31,29,564251.25,687922.75,2,2,73,89,0.009,0.003,0.0,0.0,0.0,4,2,1,0
0.031018,114,3806,52106,31,29,966406.625,13235412.0,64,66,59,789,0.485095,0.467708,0.000764,0.000607,0.000157,3,4,1,0
0.205003,113,2854,31354,31,29,108954.5078,1198070.25,46,48,62,653,4.652068,4.351191,0.000607,0.000492,0.000115,2,1,1,0
0.001128,119,146,178,31,29,517730.5,631205.6875,2,2,73,89,0.009,0.006,0.0,0.0,0.0,3,2,2,0
0.030155,113,2048,2514,31,29,520776.0,643342.75,24,28,85,90,1.189565,0.923185,0.005353,0.005224,0.000129,1,3,1,0
0.113985,113,1540,1644,31,29,101346.6641,108996.7969,16,18,96,91,7.563067,6.669647,0.000731,0.000591,0.00014,8,8,7,0
0.093473,114,4238,65118,31,29,357750.3438,5497972.5,72,74,59,880,1.311662,1.27363,0.000639,0.000494,0.000145,3,2,1,0
1.006473,113,1684,10168,31,29,12431.53125,76337.86719,14,18,120,565,77.392308,59.174588,0.00065,0.0005,0.00015,4,8,1,0
0.046403,113,3736,2560,31,29,608408.9375,419283.25,18,20,208,128,2.709824,2.417053,0.000618,0.000476,0.000142,3,4,3,0
0.001024,120,130,162,31,29,507812.5,632812.5,2,2,65,81,0.007,0.002,0.0,0.0,0.0,5,6,1,0
0.045908,114,3302,40832,31,29,564781.75,6988411.5,54,56,61,729,0.859604,0.826255,0.000603,0.00046,0.000143,2,6,1,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,20,20,36,1
0.004219,113,1036,2262,31,29,1801374.625,3932685.25,12,12,86,189,0.350273,0.331909,0.0007,0.000556,0.000144,8,2,1,0
0.009957,114,2334,16734,31,29,1823842.625,13091494.0,36,38,65,440,0.275057,0.251486,0.000767,0.000641,0.000126,1,2,1,0
0.025899,113,2438,20718,31,29,733310.125,6239932.0,38,40,64,518,0.710861,0.648,0.000743,0.000618,0.000125,5,6,2,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,34,34,34,1
0.054957,113,3390,43918,31,29,484742.625,6282876.0,56,58,61,757,0.993236,0.971732,0.000622,0.000533,8.9e-05,6,2,2,0
0.014935,113,2750,27730,31,29,1439839.375,14531235.0,44,46,63,603,0.347952,0.326091,0.000755,0.00058,0.000175,3,1,1,0
4.022479,113,25056,1094788,31,29,49720.58203,2174804.0,446,858,56,1276,9.038567,4.693118,0.000605,0.000474,0.000131,4,3,2,0
0.08454,113,5486,92746,31,29,513744.9688,8687012.0,96,98,57,946,0.886358,0.853258,0.003556,0.001771,0.001785,4,3,1,0
0.097604,113,4862,78752,31,29,393836.3125,6379820.5,84,86,58,916,1.172241,1.142153,0.000657,0.000518,0.000139,2,3,2,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,33,33,39,1
0.001081,120,146,178,31,29,540240.5625,658649.4375,2,2,73,89,0.011,0.008,0.0,0.0,0.0,2,4,2,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,47,47,48,0
0.627886,113,14616,17342,31,29,184402.9063,218842.2813,102,104,143,167,6.342283,6.089641,0.000658,0.000523,0.000135,2,2,2,0
0.001055,120,130,162,31,29,492891.0,614218.0,2,2,65,81,0.011,0.008,0.0,0.0,0.0,2,2,2,0
0.009839,113,2334,16822,31,29,1845716.0,13318426.0,36,38,65,443,0.272229,0.251432,0.000664,0.000532,0.000132,4,9,1,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,19,19,34,0
0.001009,119,130,162,31,29,515361.75,642220.0,2,2,65,81,0.011,0.004,0.0,0.0,0.0,1,2,1,0
0.58452,113,4536,3080,31,29,59864.50781,40758.23047,28,30,162,103,21.637445,20.137139,0.000676,0.00054,0.000136,1,2,3,0
0.001082,119,146,178,31,29,539741.25,658040.6875,2,2,73,89,0.01,0.001,0.0,0.0,0.0,2,1,1,0
0.203222,113,482,268,254,252,17084.76367,8817.942383,10,6,48,45,20.334444,36.819398,0.066079,0.019117,0.046962,1,2,1,1
1.053928,113,1684,10168,31,29,11871.77832,72900.61719,14,18,120,565,81.042769,61.962824,0.000706,0.000556,0.00015,3,2,1,0
4e-06,119,114,0,254,0,114000000.0,0.0,2,0,57,0,0.004,0.0,0.0,0.0,0.0,12,12,23,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,18,17,33,1
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,10,10,10,1
0.031991,113,2558,23268,31,29,623925.4375,5680097.5,40,42,64,554,0.811692,0.7838,0.000783,0.000628,0.000155,2,2,1,0
0.004464,119,568,312,31,29,763440.875,419354.8438,4,4,142,78,1.134333,1.016667,0.0,0.0,0.0,3,7,3,0
0.001037,119,146,178,31,29,563163.0,686595.9375,2,2,73,89,0.01,0.007,0.0,0.0,0.0,1,1,1,0
0.002409,119,130,162,31,29,215857.2031,268991.2813,2,2,65,81,0.007,0.003,0.0,0.0,0.0,4,2,1,0
0.0199,113,2974,33118,31,29,1171055.25,13047638.0,48,50,62,662,0.416745,0.395061,0.000664,0.000538,0.000126,3,4,1,0
0.001052,119,146,178,31,29,555133.0625,676806.125,2,2,73,89,0.009,0.007,0.0,0.0,0.0,3,4,1,0
0.323428,119,568,312,31,29,10537.12109,5787.996094,4,4,142,78,102.676,93.025,0.0,0.0,0.0,5,3,3,0
8e-06,119,114,0,254,0,57000000.0,0.0,2,0,57,0,0.008,0.0,0.0,0.0,0.0,34,33,33,1
0.00104,120,146,178,31,29,561538.4375,684615.375,2,2,73,89,0.006,0.002,0.0,0.0,0.0,9,7,5,0
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,16,16,36,1
0.024956,113,2934,3740,31,29,922583.75,1176791.25,52,54,56,69,0.483274,0.461528,0.000628,0.000491,0.000137,5,7,4,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,24,24,45,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,17,17,33,1
2.985651,113,17538,1087890,31,29,46850.75391,2911075.75,328,746,53,1458,9.129459,4.006856,0.000681,0.000539,0.000142,1,2,1,0
1.00996,113,1684,10168,31,29,12388.6084,76074.29688,14,18,120,565,77.661154,59.381,0.000607,0.000475,0.000132,5,1,1,0
1.479337,114,1684,10064,31,29,8457.842773,51022.85938,14,16,120,629,113.769156,98.562734,0.001071,0.000892,0.000179,15,9,7,0
0.000949,119,146,178,31,29,615384.625,750263.4375,2,2,73,89,0.01,0.005,0.0,0.0,0.0,2,2,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,19,19,24,0
0.001059,119,130,162,31,29,491029.25,611898.0,2,2,65,81,0.011,0.009,0.0,0.0,0.0,2,2,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,10,10,28,0
0.006212,114,1920,4312,31,29,2360592.5,5322601.5,22,24,87,180,0.278524,0.243783,0.000748,0.000594,0.000154,1,1,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,33,33,45,1
0.001106,120,146,178,31,29,528028.9375,643761.25,2,2,73,89,0.002,0.002,0.0,0.0,0.0,4,8,4,0
0.002379,119,130,162,31,29,218579.2344,272383.375,2,2,65,81,0.009,0.005,0.0,0.0,0.0,1,2,2,0
1.207783,113,1684,10168,31,29,10359.47656,63614.07813,14,18,120,565,92.879156,71.005588,0.000837,0.000685,0.000152,2,3,1,0
0.0044,113,8928,320,31,29,15074546.0,485454.5625,14,6,638,53,0.338462,0.7542,0.000648,0.000511,0.000137,3,4,4,0
0.001069,119,146,178,31,29,546304.9375,666043.0625,2,2,73,89,0.011,0.003,0.0,0.0,0.0,3,3,1,0
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,17,20,29,1
0.353512,114,4832,2976,31,29,105456.1094,64948.29297,28,28,173,106,13.081111,12.918741,0.004883,0.004702,0.000181,2,2,1,0
0.020562,113,2438,19186,31,29,923645.5625,7278280.0,38,40,64,480,0.540973,0.509895,0.001361,0.001183,0.000178,4,3,1,0
0.0071,113,2062,2308,31,29,2227605.5,2492394.25,24,24,86,96,0.292,0.284435,0.000669,0.00055,0.000119,1,3,1,0
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,6,6,6,0
8e-06,119,264,0,60,0,132000000.0,0.0,2,0,132,0,0.008,0.0,0.0,0.0,0.0,39,39,39,0
0.133904,113,4550,69056,31,29,268371.375,4074142.75,78,80,58,863,1.757566,1.68038,0.001261,0.001148,0.000113,2,3,2,0
6.892215,113,13662,548216,31,29,15791.73047,634878.625,238,438,57,1252,29.079662,15.770458,0.000877,0.000524,0.000353,4,2,8,0
0.008903,113,2230,14952,31,29,1945411.75,13062564.0,34,36,66,415,0.268031,0.2376,0.000715,0.000578,0.000137,2,1,1,0
0.173475,113,320,1914,31,29,12313.01367,77244.5625,6,8,53,239,34.6274,24.706,0.000666,0.000529,0.000137,1,2,5,0
0.001023,119,130,162,31,29,508308.9063,633431.0625,2,2,65,81,0.006,0.007,0.0,0.0,0.0,3,1,1,0
5e-06,119,114,0,254,0,91200000.0,0.0,2,0,57,0,0.005,0.0,0.0,0.0,0.0,15,15,16,1
0.493814,113,37226,3172,31,29,591494.0,50043.13281,52,38,716,83,9.67553,13.331757,0.000653,0.000535,0.000118,8,9,6,0
0.261278,114,8928,320,31,29,253859.875,8175.200195,14,6,638,53,20.098307,52.125,0.000667,0.000532,0.000135,3,4,2,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,19,19,20,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,17,17,23,1
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,20,20,20,1
1.026763,113,1684,10168,31,29,12185.87012,74829.34375,14,18,120,565,78.954769,60.369235,0.000604,0.000482,0.000122,4,1,3,0
1.151531,114,12622,548216,31,29,87292.48438,3799915.25,218,438,58,1252,5.305161,2.633787,0.000703,0.000563,0.00014,1,4,1,0
0.103477,114,3926,58386,31,29,298964.9688,4447597.0,66,68,59,859,1.586938,1.536239,0.000695,0.000545,0.00015,4,2,1,0
6e-06,119,114,0,254,0,76000000.0,0.0,2,0,57,0,0.006,0.0,0.0,0.0,0.0,19,17,17,1
0.185437,113,3744,19084,31,29,158156.1406,807476.4375,48,52,78,367,3.935596,3.625431,0.000655,0.000533,0.000122,3,6,2,0
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,33,32,49,1
0.023312,113,2766,26496,31,29,927934.0625,8894989.0,44,46,63,576,0.546714,0.502467,0.000846,0.000694,0.000152,4,2,2,0
1.1e-05,120,114,0,254,0,41454544.0,0.0,2,0,57,0,0.011,0.0,0.0,0.0,0.0,4,4,4,1
0.560886,114,1470,1728,31,29,20025.45898,22892.35156,22,14,67,123,26.708856,43.093078,0.000674,0.000539,0.000135,3,6,1,0
1.040176,114,26970,2906,31,29,202373.4375,21734.7832,41,36,658,81,25.993925,29.704,0.000671,0.000527,0.000144,3,2,1,0
0.835605,114,2934,3742,31,29,27553.6875,35164.9375,52,54,56,69,16.37751,15.756925,0.000604,0.000484,0.00012,8,3,2,0
0.025509,113,37220,3380,31,29,11448508.0,1034928.875,52,42,716,80,0.493353,0.608854,0.000665,0.000542,0.000123,5,2,2,0
0.001078,119,146,178,31,29,541744.0,660482.4375,2,2,73,89,0.009,0.007,0.0,0.0,0.0,2,3,4,0
0.045552,114,3598,45504,31,29,621531.4375,7858447.5,60,60,60,758,0.766339,0.763186,0.000673,0.000518,0.000155,3,2,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,16,16,35,0
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,45,45,45,0
0.005525,113,4104,2456,31,29,5612308.0,3359276.0,18,18,228,136,0.304941,0.293941,0.000649,0.000525,0.000124,5,4,3,0
0.004234,114,1052,822,31,29,1740198.375,1398205.0,8,10,132,82,0.552286,0.408778,0.00071,0.00055,0.00016,3,1,1,0
0.000954,120,130,162,31,29,545073.375,679245.3125,2,2,65,81,0.01,0.006,0.0,0.0,0.0,4,1,1,0
4e-06,119,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,23,23,23,0
0.122972,113,4238,62112,31,29,271931.8438,3986143.25,72,74,59,839,1.727563,1.677247,0.000662,0.00053,0.000132,4,2,1,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,24,24,28,0
0.075953,113,4654,72242,31,29,484088.8438,7514015.5,80,80,58,903,0.957278,0.978117,0.000812,0.000637,0.000175,4,1,1,0
